"id_detail_transaksi","id_transaksi","id_makanan","jumlah"
22920,3726,7,3
22921,3727,7,1
22922,3728,7,3
22923,3729,7,3
22924,3730,7,2
22925,3731,7,2
22926,3732,7,1
22927,3733,7,3
22928,3734,7,3
22929,3735,7,3
22930,3736,7,3
22931,3737,7,3
22932,3738,7,2
22933,3739,7,3
22934,3740,7,1
22935,3741,7,2
22936,3742,7,3
22937,3743,7,3
22938,3744,7,1
22939,3745,7,2
22940,3746,7,3
22941,3747,7,1
22942,3748,7,2
22943,3749,7,3
22944,3750,7,2
22945,3751,7,2
22946,3752,7,3
22947,3753,7,1
22948,3754,7,2
22949,3755,7,1
22950,3756,7,3
22951,3757,7,2
22952,3758,7,3
22953,3759,7,3
22954,3760,7,3
22955,3761,7,3
22956,3762,7,3
22957,3763,7,2
22958,3764,7,2
22959,3765,7,2
22960,3766,7,3
22961,3767,7,3
22962,3768,7,3
22963,3769,7,3
22964,3770,7,1
22965,3771,7,1
22966,3772,7,2
22967,3773,7,2
22968,3774,7,3
22969,3775,7,1
22970,3776,7,3
22971,3777,7,2
22972,3778,7,3
22973,3779,7,2
22974,3781,7,3
22975,3782,7,1
22976,3783,7,2
22977,3784,7,2
22978,3785,7,2
22979,3786,7,2
22980,3787,7,2
22981,3788,7,1
22982,3790,7,2
22983,3791,7,3
22984,3792,7,2
22985,3793,7,3
22986,3794,7,2
22987,3795,7,3
22988,3796,7,2
22989,3797,7,1
22990,3798,7,2
22991,3799,7,1
22992,3800,7,3
22993,3801,7,2
22994,3802,7,3
22995,3803,7,3
22996,3804,7,3
22997,3805,7,1
22998,3806,7,3
22999,3808,7,2
23000,3809,7,2
23001,3810,7,3
23002,3811,7,1
23003,3812,7,3
23004,3813,7,3
23005,3814,7,3
23006,3815,7,2
23007,3816,7,3
23008,3817,7,3
23009,3818,7,1
23010,3819,7,3
23011,3820,7,2
23012,3821,7,1
23013,3822,7,3
23014,3823,7,1
23015,3824,7,2
23016,3825,7,2
23017,3826,7,1
23018,3827,7,3
23019,3828,7,2
23020,3829,7,1
23021,3830,7,2
23022,3831,7,1
23023,3832,7,3
23024,3833,7,1
23025,3834,7,3
23026,3835,7,3
23027,3836,7,1
23028,3837,7,3
23029,3838,7,2
23030,3839,7,3
23031,3840,7,3
23032,3841,7,3
23033,3842,7,2
23034,3843,7,1
23035,3844,7,1
23036,3845,7,1
23037,3846,7,2
23038,3847,7,2
23039,3848,7,2
23040,3849,7,3
23041,3850,7,2
23042,3851,7,3
23043,3852,7,3
23044,3853,7,3
23045,3854,7,2
23046,3855,7,1
23047,3856,7,3
23048,3857,7,2
23049,3858,7,3
23050,3859,7,2
23051,3860,7,1
23052,3861,7,3
23053,3862,7,2
23054,3863,7,1
23055,3864,7,2
23056,3865,7,3
23057,3867,7,3
23058,3868,7,3
23059,3869,7,3
23060,3870,7,3
23061,3871,7,1
23062,3872,7,3
23063,3873,7,2
23064,3874,7,3
23065,3875,7,2
23066,3877,7,1
23067,3878,7,1
23068,3879,7,1
23069,3880,7,3
23070,3881,7,3
23071,3882,7,1
23072,3883,7,3
23073,3884,7,3
23074,3885,7,3
23075,3886,7,3
23076,3887,7,3
23077,3888,7,3
23078,3889,7,2
23079,3890,7,3
23080,3891,7,2
23081,3892,7,1
23082,3893,7,3
23083,3894,7,3
23084,3895,7,2
23085,3896,7,3
23086,3897,7,2
23087,3898,7,3
23088,3899,7,3
23089,3901,7,2
23090,3902,7,3
23091,3903,7,2
23092,3904,7,3
23093,3905,7,3
23094,3906,7,2
23095,3907,7,1
23096,3908,7,2
23097,3909,7,1
23098,3910,7,2
23099,3911,7,2
23100,3912,7,3
23101,3913,7,3
23102,3914,7,3
23103,3915,7,1
23104,3916,7,3
23105,3917,7,1
23106,3918,7,3
23107,3919,7,1
23108,3920,7,3
23109,3921,7,3
23110,3922,7,1
23111,3923,7,3
23112,3924,7,3
23113,3925,7,3
23114,3926,7,3
23115,3927,7,2
23116,3928,7,3
23117,3929,7,1
23118,3930,7,3
23119,3931,7,3
23120,3932,7,2
23121,3933,7,2
23122,3934,7,1
23123,3935,7,1
23124,3936,7,1
23125,3937,7,2
23126,3938,7,1
23127,3939,7,1
23128,3940,7,1
23129,3941,7,2
23130,3942,7,3
23131,3943,7,2
23132,3944,7,1
23133,3945,7,3
23134,3946,7,3
23135,3947,7,1
23136,3948,7,2
23137,3950,7,2
23138,3951,7,3
23139,3952,7,1
23140,3953,7,2
23141,3954,7,3
23142,3955,7,2
23143,3957,7,2
23144,3958,7,1
23145,3959,7,2
23146,3960,7,1
23147,3961,7,3
23148,3962,7,3
23149,3963,7,1
23150,3964,7,2
23151,3965,7,1
23152,3966,7,2
23153,3967,7,3
23154,3968,7,3
23155,3969,7,3
23156,3970,7,3
23157,3971,7,1
23158,3972,7,1
23159,3973,7,3
23160,3974,7,1
23161,3975,7,3
23162,3976,7,3
23163,3977,7,2
23164,3978,7,3
23165,3979,7,2
23166,3980,7,1
23167,3981,7,3
23168,3982,7,3
23169,3983,7,2
23170,3984,7,2
23171,3986,7,2
23172,3987,7,1
23173,3988,7,2
23174,3989,7,3
23175,3990,7,2
23176,3991,7,3
23177,3992,7,2
23178,3993,7,3
23179,3994,7,3
23180,3995,7,2
23181,3996,7,1
23182,3997,7,1
23183,3998,7,3
23184,3999,7,2
23185,4000,7,3
23186,4001,7,3
23187,4002,7,3
23188,4003,7,2
23189,4004,7,1
23190,4005,7,3
23191,4006,7,1
23192,4007,7,3
23193,4008,7,2
23194,4009,7,2
23195,4011,7,3
23196,4012,7,3
23197,4013,7,3
23198,4014,7,2
23199,4015,7,3
23200,4016,7,1
23201,4017,7,1
23202,4018,7,2
23203,4019,7,3
23204,4020,7,3
23205,4021,7,2
23206,4022,7,3
23207,4023,7,1
23208,4024,7,3
23209,4025,7,2
23210,4026,7,2
23211,4027,7,3
23212,4028,7,3
23213,4029,7,3
23214,4030,7,2
23215,4031,7,3
23216,4032,7,2
23217,4034,7,3
23218,4035,7,3
23219,4036,7,2
23220,4037,7,3
23221,4038,7,3
23222,4039,7,2
23223,4040,7,3
23224,4041,7,2
23225,4042,7,3
23226,4043,7,2
23227,4044,7,2
23228,4045,7,3
23229,4046,7,3
23230,4047,7,1
23231,4049,7,3
23232,4050,7,3
23233,4051,7,2
23234,4052,7,3
23235,4053,7,3
23236,4054,7,3
23237,4055,7,1
23238,4057,7,3
23239,4058,7,3
23240,4059,7,3
23241,4060,7,1
23242,4061,7,3
23243,4062,7,1
23244,4063,7,3
23245,4064,7,3
23246,4065,7,3
23247,4066,7,1
23248,4068,7,1
23249,4070,7,3
23250,4071,7,3
23251,4072,7,2
23252,4073,7,2
23253,4074,7,3
23254,4075,7,1
23255,4076,7,2
23256,4077,7,3
23257,4078,7,3
23258,4079,7,2
23259,4080,7,1
23260,4081,7,3
23261,4082,7,1
23262,4083,7,2
23263,4084,7,3
23264,4085,7,2
23265,4086,7,3
23266,4087,7,3
23267,4088,7,3
23268,4089,7,3
23269,4090,7,2
23270,4091,7,3
23271,4092,7,3
23272,4093,7,1
23273,4094,7,1
23274,4095,7,2
23275,4096,7,3
23276,4097,7,3
23277,4098,7,1
23278,4099,7,2
23279,4100,7,3
23280,4101,7,1
23281,4102,7,2
23282,4103,7,3
23283,4104,7,2
23284,4105,7,1
23285,4106,7,2
23286,4107,7,3
23287,4108,7,2
23288,4109,7,2
23289,4110,7,1
23290,4111,7,1
23291,4112,7,2
23292,4113,7,3
23293,4114,7,1
23294,4115,7,1
23295,4116,7,3
23296,4117,7,1
23297,4118,7,3
23298,4119,7,2
23299,4120,7,2
23300,4121,7,3
23301,4122,7,3
23302,4123,7,2
23303,4124,7,2
23304,4125,7,2
23305,4126,7,2
23306,4127,7,2
23307,4128,7,3
23308,4129,7,3
23309,4130,7,2
23310,4131,7,1
23311,4132,7,1
23312,4134,7,1
23313,4135,7,2
23314,4137,7,3
23315,4138,7,3
23316,4139,7,2
23317,4140,7,3
23318,4141,7,1
23319,4142,7,3
23320,4143,7,1
23321,4144,7,3
23322,4145,7,2
23323,4146,7,2
23324,4147,7,2
23325,4148,7,3
23326,4149,7,3
23327,4150,7,3
23328,4151,7,3
23329,4152,7,2
23330,4153,7,2
23331,4154,7,1
23332,4155,7,2
23333,4156,7,2
23334,4157,7,3
23335,4158,7,3
23336,4159,7,2
23337,4160,7,3
23338,4161,7,3
23339,4162,7,1
23340,4163,7,3
23341,4164,7,3
23342,4165,7,3
23343,4166,7,2
23344,4167,7,1
23345,4168,7,3
23346,4169,7,3
23347,4170,7,2
23348,4171,7,1
23349,4172,7,2
23350,4173,7,3
23351,4175,7,3
23352,4177,7,3
23353,4178,7,2
23354,4179,7,2
23355,4180,7,3
23356,4181,7,3
23357,4182,7,2
23358,4183,7,2
23359,4184,7,3
23360,4185,7,2
23361,4187,7,1
23362,4188,7,1
23363,4189,7,1
23364,4190,7,3
23365,4191,7,2
23366,4192,7,2
23367,4193,7,3
23368,4194,7,2
23369,4195,7,3
23370,4197,7,3
23371,4198,7,3
23372,4199,7,2
23373,4200,7,3
23374,4201,7,2
23375,4202,7,2
23376,4203,7,1
23377,4204,7,2
23378,4205,7,2
23379,4206,7,3
23380,4207,7,3
23381,4208,7,3
23382,4209,7,1
23383,4210,7,3
23384,4211,7,3
23385,4212,7,1
23386,4214,7,3
23387,4215,7,1
23388,4216,7,3
23389,4217,7,3
23390,4218,7,3
23391,4219,7,1
23392,4220,7,1
23393,4221,7,3
23394,4222,7,2
23395,4223,7,1
23396,4224,7,3
23397,4225,7,1
23398,4226,7,2
23399,4227,7,1
23400,4228,7,2
23401,4229,7,1
23402,4230,7,3
23403,4231,7,3
23404,4232,7,1
23405,4233,7,3
23406,4234,7,2
23407,4235,7,3
23408,4236,7,1
23409,4237,7,2
23410,4238,7,2
23411,4239,7,1
23412,4240,7,3
23413,4241,7,3
23414,4242,7,3
23415,4243,7,2
23416,4244,7,3
23417,4245,7,2
23418,4246,7,3
23419,4247,7,1
23420,4248,7,3
23421,4249,7,3
23422,4250,7,3
23423,4251,7,1
23424,4252,7,3
23425,4253,7,2
23426,4254,7,1
23427,4255,7,2
23428,4256,7,1
23429,4257,7,3
23430,4258,7,3
23431,4259,7,1
23432,4260,7,3
23433,4261,7,3
23434,4263,7,1
23435,4264,7,3
23436,4265,7,2
23437,4267,7,1
23438,4268,7,2
23439,4269,7,1
23440,4270,7,3
23441,4271,7,2
23442,4272,7,3
23443,4273,7,2
23444,4274,7,2
23445,4275,7,1
23446,4276,7,1
23447,4277,7,3
23448,4278,7,1
23449,4279,7,2
23450,4280,7,3
23451,4281,7,3
23452,4282,7,1
23453,4283,7,2
23454,4284,7,1
23455,4285,7,1
23456,4286,7,3
23457,4287,7,2
23458,4288,7,3
23459,4289,7,2
23460,4290,7,2
23461,4291,7,1
23462,4292,7,3
23463,4293,7,3
23464,4294,7,3
23465,4295,7,1
23466,4297,7,2
23467,4298,7,1
23468,4299,7,1
23469,4300,7,2
23470,4301,7,1
23471,4302,7,3
23472,4303,7,3
23473,4304,7,3
23474,4305,7,3
23475,4306,7,3
23476,4307,7,2
23477,4308,7,2
23478,4309,7,1
23479,4310,7,3
23480,4311,7,3
23481,4312,7,1
23482,4313,7,2
23483,4314,7,3
23484,4315,7,2
23485,4316,7,3
23486,4317,7,3
23487,4318,7,1
23488,4319,7,3
23489,4320,7,2
23490,4321,7,3
23491,4322,7,2
23492,4323,7,3
23493,4324,7,2
23494,4325,7,2
23495,4326,7,3
23496,4327,7,3
23497,4328,7,2
23498,4329,7,3
23499,4330,7,2
23500,4331,7,3
23501,4332,7,3
23502,4333,7,1
23503,4334,7,3
23504,4335,7,1
23505,4336,7,3
23506,4337,7,3
23507,4338,7,1
23508,4339,7,3
23509,4340,7,3
23510,4341,7,3
23511,5,8,2
23512,6,8,2
23513,7,8,1
23514,8,8,2
23515,9,8,3
23516,10,8,2
23517,11,8,3
23518,12,8,3
23519,13,8,2
23520,16,8,2
23521,17,8,2
23522,18,8,3
23523,19,8,3
23524,20,8,3
23525,21,8,2
23526,24,8,2
23527,25,8,2
23528,26,8,2
23529,27,8,3
23530,30,8,3
23531,31,8,3
23532,32,8,2
23533,34,8,3
23534,35,8,2
23535,38,8,2
23536,39,8,2
23537,41,8,2
23538,42,8,3
23539,43,8,3
23540,44,8,3
23541,47,8,2
23542,49,8,3
23543,50,8,2
23544,51,8,2
23545,53,8,3
23546,54,8,3
23547,58,8,2
23548,59,8,2
23549,60,8,2
23550,64,8,2
23551,65,8,3
23552,67,8,2
23553,68,8,3
23554,69,8,3
23555,70,8,2
23556,73,8,3
23557,74,8,2
23558,75,8,2
23559,76,8,2
23560,78,8,2
23561,80,8,2
23562,81,8,2
23563,83,8,3
23564,84,8,3
23565,86,8,3
23566,87,8,2
23567,89,8,3
23568,92,8,3
23569,94,8,1
23570,97,8,2
23571,99,8,3
23572,101,8,2
23573,102,8,3
23574,103,8,2
23575,106,8,2
23576,107,8,3
23577,112,8,2
23578,113,8,3
23579,114,8,2
23580,115,8,3
23581,119,8,2
23582,121,8,2
23583,123,8,3
23584,125,8,2
23585,127,8,2
23586,128,8,2
23587,129,8,2
23588,130,8,2
23589,132,8,2
23590,136,8,3
23591,137,8,3
23592,138,8,3
23593,141,8,3
23594,142,8,3
23595,143,8,3
23596,144,8,2
23597,145,8,3
23598,150,8,2
23599,151,8,2
23600,153,8,2
23601,154,8,2
23602,155,8,3
23603,156,8,3
23604,158,8,2
23605,159,8,2
23606,160,8,3
23607,164,8,3
23608,165,8,2
23609,166,8,2
23610,167,8,3
23611,168,8,2
23612,169,8,2
23613,171,8,3
23614,172,8,2
23615,173,8,3
23616,174,8,2
23617,175,8,3
23618,176,8,2
23619,177,8,2
23620,178,8,2
23621,179,8,3
23622,180,8,2
23623,182,8,2
23624,183,8,2
23625,184,8,3
23626,187,8,2
23627,188,8,2
23628,190,8,3
23629,191,8,2
23630,192,8,3
23631,193,8,3
23632,195,8,2
23633,196,8,2
23634,202,8,3
23635,204,8,2
23636,206,8,2
23637,207,8,2
23638,208,8,2
23639,209,8,2
23640,210,8,2
23641,211,8,2
23642,212,8,2
23643,215,8,3
23644,216,8,2
23645,217,8,3
23646,218,8,3
23647,219,8,3
23648,220,8,2
23649,221,8,2
23650,224,8,2
23651,225,8,2
23652,227,8,2
23653,228,8,3
23654,229,8,2
23655,230,8,2
23656,232,8,2
23657,233,8,3
23658,234,8,3
23659,235,8,3
23660,236,8,2
23661,237,8,2
23662,238,8,2
23663,241,8,3
23664,242,8,2
23665,244,8,2
23666,245,8,3
23667,246,8,3
23668,247,8,3
23669,249,8,3
23670,250,8,3
23671,251,8,2
23672,252,8,3
23673,253,8,2
23674,254,8,2
23675,255,8,3
23676,256,8,2
23677,257,8,3
23678,258,8,2
23679,260,8,3
23680,261,8,3
23681,262,8,2
23682,264,8,3
23683,266,8,2
23684,267,8,2
23685,268,8,2
23686,269,8,2
23687,271,8,2
23688,273,8,3
23689,274,8,2
23690,275,8,2
23691,277,8,2
23692,278,8,2
23693,280,8,3
23694,281,8,2
23695,283,8,3
23696,284,8,2
23697,285,8,2
23698,286,8,3
23699,287,8,2
23700,289,8,2
23701,290,8,3
23702,292,8,3
23703,294,8,2
23704,295,8,3
23705,297,8,3
23706,299,8,3
23707,300,8,3
23708,301,8,2
23709,302,8,2
23710,303,8,2
23711,304,8,2
23712,305,8,2
23713,307,8,2
23714,308,8,2
23715,309,8,2
23716,311,8,3
23717,312,8,3
23718,313,8,3
23719,314,8,2
23720,315,8,2
23721,317,8,2
23722,321,8,3
23723,323,8,2
23724,324,8,2
23725,325,8,3
23726,327,8,2
23727,328,8,2
23728,330,8,3
23729,331,8,3
23730,332,8,2
23731,335,8,2
23732,336,8,3
23733,338,8,2
23734,339,8,3
23735,340,8,2
23736,341,8,2
23737,342,8,2
23738,343,8,3
23739,344,8,2
23740,345,8,3
23741,350,8,2
23742,352,8,2
23743,353,8,3
23744,354,8,3
23745,355,8,2
23746,356,8,3
23747,357,8,2
23748,359,8,2
23749,360,8,2
23750,361,8,3
23751,362,8,3
23752,363,8,2
23753,365,8,3
23754,366,8,3
23755,367,8,2
23756,372,8,3
23757,373,8,2
23758,374,8,3
23759,375,8,2
23760,376,8,2
23761,378,8,2
23762,380,8,2
23763,382,8,2
23764,383,8,3
23765,384,8,2
23766,385,8,3
23767,387,8,2
23768,388,8,3
23769,394,8,3
23770,395,8,3
23771,398,8,3
23772,401,8,2
23773,402,8,2
23774,403,8,2
23775,405,8,2
23776,406,8,2
23777,407,8,3
23778,410,8,2
23779,411,8,3
23780,412,8,3
23781,414,8,2
23782,415,8,2
23783,417,8,2
23784,420,8,3
23785,421,8,2
23786,422,8,2
23787,423,8,2
23788,424,8,2
23789,425,8,3
23790,430,8,2
23791,431,8,2
23792,435,8,2
23793,437,8,2
23794,438,8,3
23795,439,8,2
23796,440,8,3
23797,442,8,2
23798,443,8,2
23799,445,8,3
23800,447,8,2
23801,448,8,2
23802,449,8,3
23803,450,8,1
23804,451,8,2
23805,452,8,3
23806,455,8,2
23807,456,8,2
23808,457,8,3
23809,460,8,2
23810,461,8,2
23811,462,8,3
23812,464,8,3
23813,465,8,2
23814,466,8,3
23815,467,8,3
23816,468,8,3
23817,469,8,3
23818,473,8,2
23819,474,8,3
23820,475,8,2
23821,476,8,3
23822,477,8,2
23823,478,8,3
23824,479,8,2
23825,480,8,3
23826,482,8,2
23827,483,8,2
23828,484,8,3
23829,487,8,2
23830,489,8,2
23831,490,8,2
23832,491,8,3
23833,492,8,3
23834,493,8,2
23835,495,8,3
23836,497,8,2
23837,498,8,3
23838,499,8,2
23839,500,8,3
23840,503,8,2
23841,504,8,3
23842,505,8,2
23843,506,8,2
23844,507,8,3
23845,508,8,3
23846,509,8,2
23847,510,8,3
23848,513,8,2
23849,515,8,2
23850,517,8,2
23851,519,8,3
23852,521,8,2
23853,523,8,2
23854,524,8,3
23855,526,8,2
23856,527,8,3
23857,529,8,3
23858,530,8,3
23859,531,8,3
23860,532,8,3
23861,533,8,2
23862,534,8,2
23863,535,8,2
23864,537,8,2
23865,539,8,3
23866,542,8,2
23867,543,8,2
23868,544,8,3
23869,545,8,2
23870,546,8,2
23871,548,8,3
23872,549,8,3
23873,550,8,2
23874,551,8,3
23875,552,8,2
23876,557,8,3
23877,558,8,3
23878,559,8,3
23879,562,8,3
23880,565,8,2
23881,566,8,2
23882,567,8,2
23883,569,8,3
23884,570,8,3
23885,572,8,2
23886,573,8,2
23887,575,8,3
23888,576,8,3
23889,577,8,3
23890,578,8,3
23891,579,8,2
23892,580,8,2
23893,581,8,2
23894,583,8,2
23895,585,8,3
23896,586,8,2
23897,587,8,3
23898,590,8,2
23899,591,8,2
23900,593,8,2
23901,594,8,3
23902,599,8,3
23903,601,8,3
23904,603,8,3
23905,604,8,2
23906,605,8,2
23907,607,8,2
23908,608,8,3
23909,609,8,2
23910,610,8,2
23911,614,8,3
23912,615,8,3
23913,616,8,3
23914,617,8,2
23915,618,8,2
23916,621,8,2
23917,622,8,2
23918,623,8,2
23919,628,8,3
23920,629,8,2
23921,633,8,3
23922,636,8,2
23923,641,8,3
23924,643,8,3
23925,645,8,3
23926,647,8,3
23927,648,8,3
23928,649,8,2
23929,650,8,2
23930,653,8,2
23931,654,8,2
23932,657,8,3
23933,658,8,3
23934,659,8,2
23935,660,8,3
23936,661,8,2
23937,664,8,3
23938,665,8,2
23939,666,8,2
23940,667,8,3
23941,669,8,2
23942,670,8,3
23943,671,8,2
23944,674,8,2
23945,676,8,2
23946,678,8,3
23947,679,8,3
23948,681,8,2
23949,683,8,3
23950,684,8,2
23951,685,8,3
23952,686,8,2
23953,687,8,2
23954,688,8,2
23955,689,8,2
23956,691,8,1
23957,692,8,2
23958,693,8,2
23959,694,8,3
23960,697,8,2
23961,698,8,2
23962,700,8,3
23963,703,8,2
23964,705,8,3
23965,706,8,2
23966,708,8,2
23967,710,8,2
23968,711,8,2
23969,712,8,2
23970,713,8,3
23971,717,8,3
23972,718,8,2
23973,719,8,2
23974,720,8,2
23975,721,8,2
23976,723,8,2
23977,727,8,2
23978,729,8,2
23979,730,8,2
23980,731,8,3
23981,732,8,3
23982,733,8,3
23983,734,8,3
23984,736,8,3
23985,739,8,1
23986,740,8,2
23987,741,8,2
23988,742,8,2
23989,743,8,3
23990,744,8,2
23991,745,8,2
23992,746,8,3
23993,748,8,2
23994,749,8,2
23995,750,8,2
23996,753,8,2
23997,758,8,2
23998,760,8,3
23999,762,8,2
24000,763,8,3
24001,764,8,2
24002,765,8,3
24003,768,8,2
24004,769,8,3
24005,770,8,3
24006,771,8,2
24007,773,8,2
24008,774,8,3
24009,776,8,2
24010,777,8,2
24011,778,8,3
24012,779,8,3
24013,781,8,2
24014,782,8,1
24015,783,8,2
24016,784,8,2
24017,785,8,2
24018,786,8,2
24019,788,8,3
24020,790,8,3
24021,794,8,3
24022,795,8,3
24023,797,8,3
24024,798,8,2
24025,799,8,2
24026,801,8,3
24027,803,8,3
24028,806,8,2
24029,807,8,2
24030,809,8,3
24031,810,8,2
24032,814,8,2
24033,815,8,2
24034,816,8,3
24035,818,8,2
24036,821,8,2
24037,822,8,2
24038,823,8,3
24039,824,8,2
24040,825,8,2
24041,827,8,2
24042,828,8,2
24043,832,8,2
24044,833,8,3
24045,834,8,1
24046,835,8,2
24047,837,8,2
24048,838,8,2
24049,841,8,3
24050,842,8,3
24051,843,8,3
24052,844,8,2
24053,845,8,3
24054,847,8,3
24055,848,8,2
24056,850,8,3
24057,851,8,2
24058,856,8,2
24059,858,8,2
24060,859,8,2
24061,862,8,2
24062,863,8,2
24063,864,8,2
24064,865,8,2
24065,867,8,3
24066,868,8,2
24067,869,8,3
24068,870,8,2
24069,872,8,2
24070,873,8,1
24071,876,8,2
24072,878,8,2
24073,879,8,2
24074,880,8,1
24075,881,8,3
24076,886,8,3
24077,888,8,2
24078,889,8,2
24079,890,8,2
24080,891,8,2
24081,892,8,2
24082,893,8,2
24083,896,8,3
24084,898,8,3
24085,899,8,2
24086,900,8,2
24087,901,8,2
24088,903,8,2
24089,905,8,2
24090,906,8,3
24091,908,8,2
24092,909,8,3
24093,910,8,3
24094,912,8,3
24095,914,8,3
24096,915,8,2
24097,916,8,2
24098,917,8,2
24099,918,8,3
24100,919,8,3
24101,920,8,2
24102,922,8,3
24103,924,8,3
24104,925,8,2
24105,927,8,2
24106,931,8,3
24107,932,8,3
24108,933,8,2
24109,935,8,2
24110,936,8,2
24111,937,8,3
24112,939,8,3
24113,940,8,2
24114,943,8,3
24115,944,8,2
24116,945,8,2
24117,946,8,2
24118,947,8,2
24119,948,8,3
24120,949,8,2
24121,951,8,2
24122,952,8,3
24123,954,8,3
24124,956,8,3
24125,957,8,2
24126,959,8,3
24127,960,8,3
24128,961,8,2
24129,962,8,3
24130,964,8,3
24131,966,8,2
24132,968,8,2
24133,969,8,3
24134,971,8,2
24135,972,8,2
24136,973,8,3
24137,975,8,2
24138,977,8,2
24139,978,8,2
24140,979,8,3
24141,980,8,2
24142,983,8,3
24143,984,8,2
24144,986,8,3
24145,987,8,2
24146,989,8,2
24147,990,8,3
24148,991,8,2
24149,992,8,2
24150,993,8,3
24151,994,8,2
24152,996,8,2
24153,999,8,2
24154,1000,8,2
24155,1002,8,2
24156,1003,8,3
24157,1005,8,3
24158,1007,8,2
24159,1008,8,2
24160,1009,8,2
24161,1010,8,3
24162,1012,8,2
24163,1014,8,3
24164,1017,8,3
24165,1019,8,2
24166,1023,8,3
24167,1024,8,2
24168,1025,8,2
24169,1028,8,2
24170,1029,8,3
24171,1030,8,3
24172,1031,8,2
24173,1032,8,2
24174,1034,8,3
24175,1035,8,3
24176,1037,8,2
24177,1038,8,3
24178,1039,8,2
24179,1040,8,2
24180,1041,8,2
24181,1042,8,1
24182,1046,8,3
24183,1047,8,1
24184,1048,8,3
24185,1049,8,3
24186,1050,8,3
24187,1051,8,3
24188,1052,8,2
24189,1054,8,3
24190,1055,8,2
24191,1058,8,2
24192,1060,8,2
24193,1061,8,3
24194,1062,8,3
24195,1063,8,3
24196,1065,8,3
24197,1067,8,1
24198,1069,8,2
24199,1072,8,2
24200,1073,8,2
24201,1074,8,2
24202,1075,8,2
24203,1077,8,2
24204,1078,8,2
24205,1079,8,2
24206,1080,8,3
24207,1081,8,2
24208,1082,8,3
24209,1083,8,2
24210,1084,8,3
24211,1085,8,3
24212,1086,8,2
24213,1087,8,2
24214,1088,8,2
24215,1089,8,1
24216,1090,8,2
24217,1091,8,2
24218,1092,8,3
24219,1093,8,2
24220,1095,8,2
24221,1097,8,3
24222,1099,8,2
24223,1100,8,2
24224,1102,8,3
24225,1108,8,2
24226,1109,8,2
24227,1116,8,3
24228,1117,8,3
24229,1118,8,2
24230,1119,8,3
24231,1121,8,2
24232,1122,8,3
24233,1123,8,3
24234,1124,8,3
24235,1125,8,1
24236,1126,8,3
24237,1127,8,2
24238,1128,8,3
24239,1130,8,2
24240,1131,8,2
24241,1133,8,2
24242,1135,8,2
24243,1136,8,3
24244,1137,8,2
24245,1138,8,3
24246,1141,8,3
24247,1145,8,2
24248,1147,8,2
24249,1149,8,2
24250,1150,8,3
24251,1151,8,3
24252,1152,8,3
24253,1153,8,2
24254,1154,8,3
24255,1155,8,2
24256,1157,8,3
24257,1158,8,3
24258,1159,8,3
24259,1161,8,2
24260,1162,8,3
24261,1163,8,2
24262,1165,8,3
24263,1166,8,2
24264,1168,8,2
24265,1169,8,2
24266,1170,8,2
24267,1171,8,3
24268,1175,8,2
24269,1176,8,2
24270,1177,8,2
24271,1178,8,2
24272,1179,8,2
24273,1181,8,2
24274,1183,8,2
24275,1184,8,2
24276,1185,8,2
24277,1187,8,2
24278,1189,8,3
24279,1192,8,2
24280,1193,8,3
24281,1194,8,3
24282,1196,8,2
24283,1198,8,3
24284,1200,8,2
24285,1201,8,3
24286,1203,8,2
24287,1204,8,3
24288,1205,8,2
24289,1206,8,3
24290,1207,8,2
24291,1208,8,3
24292,1210,8,2
24293,1211,8,2
24294,1214,8,3
24295,1218,8,2
24296,1219,8,3
24297,1220,8,2
24298,1222,8,3
24299,1224,8,2
24300,1225,8,2
24301,1226,8,2
24302,1227,8,2
24303,1228,8,2
24304,1230,8,2
24305,1233,8,2
24306,1234,8,2
24307,1235,8,2
24308,1237,8,2
24309,1238,8,2
24310,1239,8,3
24311,1241,8,2
24312,1242,8,2
24313,1243,8,2
24314,1244,8,2
24315,1245,8,2
24316,1246,8,2
24317,1248,8,2
24318,1251,8,2
24319,1252,8,2
24320,1254,8,3
24321,1257,8,3
24322,1259,8,2
24323,1260,8,3
24324,1262,8,2
24325,1264,8,2
24326,1265,8,2
24327,1266,8,2
24328,1268,8,3
24329,1269,8,3
24330,1270,8,3
24331,1271,8,2
24332,1272,8,3
24333,1274,8,3
24334,1276,8,1
24335,1277,8,2
24336,1280,8,2
24337,1281,8,2
24338,1282,8,3
24339,1283,8,3
24340,1284,8,2
24341,1285,8,2
24342,1286,8,2
24343,1287,8,2
24344,1288,8,2
24345,1289,8,3
24346,1290,8,2
24347,1292,8,3
24348,1293,8,2
24349,1294,8,2
24350,1295,8,2
24351,1296,8,3
24352,1297,8,2
24353,1298,8,2
24354,1300,8,3
24355,1301,8,2
24356,1304,8,2
24357,1305,8,2
24358,1306,8,3
24359,1307,8,2
24360,1308,8,2
24361,1311,8,3
24362,1313,8,3
24363,1317,8,3
24364,1321,8,3
24365,1322,8,2
24366,1323,8,3
24367,1324,8,2
24368,1326,8,3
24369,1327,8,2
24370,1328,8,2
24371,1332,8,3
24372,1333,8,2
24373,1335,8,2
24374,1336,8,2
24375,1337,8,2
24376,1339,8,3
24377,1340,8,2
24378,1342,8,2
24379,1343,8,2
24380,1348,8,3
